renew req %,Pricing,Cellulosic cost,Total biomass,Feedstock distribution,Cellulosic yield,Oil elasticity,Demand elasticity,Electricity coproduction,oil supply shift,Biomass backstop price,input record,Expen change,Incremental cost,Less than 10%,Greater than 90%
0.25,1,130,476.3999939,0.289999992,89.69999695,0.518000007,-0.279000014,0.340000004,-0.037999999,189.3999939,1650,117.11,336.71,0,1
0.25,1,124.0999985,982.4000244,0.920000017,99.69999695,0.514999986,-0.670000017,0.600000024,-0.026000001,170.5,1651,16.23,123.1,0,0
0.25,1,120.5999985,793.2000122,0.879999995,97.59999847,0.247999996,-0.27700001,0.74000001,0.071000002,187.6999969,1652,40.87,138.91,0,0
0.25,1,110.6999969,544.5999756,0.5,93.09999847,0.42899999,-0.425999999,0.07,-0.063000001,186.3999939,1653,77.4,291.45,0,0
0.25,1,124.4000015,604,0.189999998,97.09999847,0.586000025,-0.247999996,1.25999999,-0.041000001,148.5,1654,86.68,237.41,0,1
0.25,1,121.9000015,502.7999878,0.25,84.80000305,0.592000008,-0.504999995,1.980000019,0.079000004,103.5999985,1655,44.92,206.94,0,0
0.25,1,68.59999847,742.5999756,0.280000001,80.59999847,0.532999992,-0.574000001,0.330000013,0.002,189.8999939,1656,53.6,287.02,0,0
0.25,1,121.0999985,942.7999878,0.479999989,93.09999847,0.323000014,-0.305999994,1.450000048,0.015,181.1000061,1657,49.26,161.72,0,0
0.25,1,106.6999969,810.7999878,0.589999974,99.90000153,0.333999991,-0.667999983,0.389999986,-0.089000002,154.1999969,1658,17.52,134.26,0,0
0.25,1,101.8000031,839.4000244,0.970000029,82.19999695,0.287999988,-0.677999973,0.25999999,-0.086000003,179.3000031,1659,21.17,151.11,0,0
0.25,1,99.19999695,881.2000122,0.109999999,97.5,0.564999998,-0.207000002,0.639999986,-0.082999997,152.8999939,1660,24.19,71.93,0,0
0.25,1,112,557.7999878,0.389999986,94.5,0.42899999,-0.48300001,1.419999957,-0.096000001,126.5,1661,48.65,206.32,0,0
0.25,1,112,681,0.920000017,81,0.224000007,-0.751999974,0.730000019,-0.048999999,140.6000061,1662,26.82,284.76,0,0
0.25,1,119.5,516,0.479999989,83.40000153,0.305999994,-0.626999974,0.889999986,-0.009,159.1000061,1663,47.46,307.5,0,0
0.25,1,80.40000153,641.4000244,0.819999993,99.30000305,0.344000012,-0.662999988,1.649999976,0.068000004,136.1999969,1664,17.59,143.8,0,0
0.25,1,99.40000153,815.2000122,0.180000007,97.69999695,0.365999997,-0.533999979,0.419999987,-0.027000001,128.3000031,1665,34.78,175.06,0,0
0.25,1,111,736,0.360000014,83.69999695,0.418000013,-0.289000005,0.100000001,0.037999999,184.6000061,1666,108.6,325.72,0,1
0.25,1,104,641.4000244,0.280000001,90.30000305,0.495999992,-0.224000007,1.620000005,0.090999998,161.3000031,1667,88.42,241.38,0,1
0.25,1,95.69999695,615,0.239999995,83.40000153,0.386999995,-0.377999991,0.129999995,-0.026000001,148.1000061,1668,72.28,252.79,0,0
0.25,1,81.5,876.7999878,0.769999981,87.80000305,0.287999988,-0.776000023,0.600000024,-0.068000004,97,1669,10.93,141.66,1,0
0.25,1,130.8000031,531.4000244,0.090000004,91,0.493000001,-0.536000013,1.360000014,0.014,118.5999985,1670,45.61,224.25,0,0
0.25,1,92.5,456.6000061,0.49000001,80.19999695,0.314999998,-0.582000017,0.660000026,-0.025,113.3000031,1671,36.19,206.65,0,0
0.25,1,72.59999847,681,0.079999998,99.40000153,0.397000015,-0.754000008,1.690000057,0.074000001,180.1999969,1672,4.23,106.06,1,0
0.25,1,105.3000031,714,0.930000007,88.69999695,0.231999993,-0.453999996,1.330000043,-0.034000002,98.40000153,1673,39.69,172.95,0,0
0.25,1,94.59999847,487.3999939,0.230000004,83.30000305,0.509000003,-0.657999992,0.439999998,0.029999999,134,1674,31.8,223.28,0,0
0.25,1,68.90000153,474.2000122,0.02,81.40000153,0.499000013,-0.621999979,1.720000029,-0.012,121.1999969,1675,27.7,173.29,0,0
0.25,1,85,722.7999878,0.709999979,87.19999695,0.233999997,-0.735000014,0.920000017,-0.079000004,109.8000031,1676,16.75,170.75,0,0
0.25,1,82.30000305,894.4000244,0.860000014,85.59999847,0.389999986,-0.531000018,0.850000024,-0.071000002,92.19999695,1677,27.31,137.16,0,0
0.25,1,72.59999847,465.3999939,0.25,86.30000305,0.368000001,-0.762000024,0.02,0.07,145.8999939,1678,16.06,190.31,0,0
0.25,1,113.0999985,465.3999939,0.660000026,83.19999695,0.587000012,-0.49000001,1.580000043,0.017999999,185,1679,76.87,334.83,0,0
0.25,1,90.90000153,551.2000122,0.930000007,90.90000153,0.476999998,-0.672999978,0.589999974,-0.082000002,179.8000031,1680,37.42,264.87,0,0
0.25,1,100,685.4000244,0.170000002,87.69999695,0.501999974,-0.795000017,1.220000029,-0.086000003,113.8000031,1681,15.77,193.58,0,0
0.25,1,70.19999695,843.7999878,0.349999994,80.59999847,0.370999992,-0.243000001,0.300000012,0.044,107.5999985,1682,50.25,149.84,0,0
0.25,1,120.9000015,480.7999878,0.079999998,92.69999695,0.479999989,-0.546000004,0.170000002,-0.081,130,1683,46.8,228.59,0,0
0.25,1,94.30000305,863.5999756,0.870000005,87.30000305,0.328000009,-0.225999996,1.5,0.025,179.8000031,1684,47.23,139.67,0,0
0.25,1,76.09999847,984.5999756,0.159999996,97.69999695,0.426999986,-0.345999986,1.179999948,0.094999999,185.5,1685,4.89,36.33,1,0
0.25,1,115.5,938.4000244,0.449999988,92.09999847,0.30399999,-0.474000007,0.629999995,0.090000004,147.1999969,1686,26.46,132.14,0,0
0.25,1,121.9000015,463.2000122,0.569999993,83.40000153,0.589999974,-0.298000008,1.379999995,0.041999999,174,1687,109.3,327.56,0,1
0.25,1,73.19999695,885.5999756,0.460000008,93,0.558000028,-0.345999986,1.470000029,0.022,138.3999939,1688,25.6,112.14,0,0
0.25,1,117.0999985,637,0.670000017,99.59999847,0.250999987,-0.397000015,0.330000013,0.030999999,169.6000061,1689,62.87,240.69,0,0
0.25,1,106.9000015,916.4000244,0.360000014,81.59999847,0.575999975,-0.451999992,0.280000001,-0.01,170.5,1690,41.18,166.55,0,0
0.25,1,95.09999847,725,0.289999992,81.90000153,0.202999994,-0.456999987,0.449999988,-0.072999999,174,1691,74.79,309.44,0,0
0.25,1,67,980.2000122,0.74000001,99.90000153,0.280000001,-0.264999986,0.310000002,0.002,122.5999985,1692,3.02,31.9,1,0
0.25,1,78.30000305,687.5999756,0.689999998,95.80000305,0.317000002,-0.717999995,0.899999976,-0.061000001,133.6000061,1693,17.79,163.98,0,0
0.25,1,117.0999985,993.4000244,0.899999976,98.69999695,0.245000005,-0.680000007,0.109999999,0.022,128.6999969,1694,11.46,112.29,1,0
0.25,1,89,788.7999878,0,88.19999695,0.243000001,-0.291000009,1.370000005,-0.067000002,123.4000015,1696,61.5,191.2,0,0
0.25,1,126.8000031,879,0.839999974,85,0.550000012,-0.656000018,1.799999952,-0.061999999,102.3000031,1699,33.7,224.92,0,0
0.25,1,74,665.5999756,0.01,87,0.381999999,-0.279000014,1.799999952,0.030999999,100.5999985,1700,38.76,125.21,0,0
0.25,1,117.9000015,516,0.129999995,84.09999847,0.389999986,-0.414000005,0.270000011,0.005,156.8999939,1702,78.23,295.01,0,1
0.25,1,93.30000305,927.4000244,0.889999986,80.09999847,0.225999996,-0.558000028,1.019999981,0.039000001,148.1000061,1703,27.04,161.65,0,0
0.25,1,85,819.5999756,0.550000012,89,0.213,-0.337000012,1.700000048,0.016000001,134.8999939,1704,53.61,188.97,0,0
0.25,1,122.6999969,914.2000122,0.389999986,86.19999695,0.298999995,-0.307999998,1.610000014,0.064000003,182.3999939,1705,54.41,181.44,0,0
0.25,1,110.6999969,632.5999756,0.140000001,84.69999695,0.379000008,-0.307999998,1.179999948,0.059999999,90,1706,51.72,169.54,0,0
0.25,1,115.1999969,808.5999756,0.959999979,96.80000305,0.595000029,-0.73299998,0.140000001,0.054000001,98.40000153,1707,15.59,149.86,0,0
0.25,1,94.30000305,538,0.079999998,96.19999695,0.213,-0.795000017,0.709999979,0.079999998,114.5999985,1708,7.44,139.33,1,0
0.25,1,69.69999695,826.2000122,0.959999979,82.5,0.351999998,-0.689999998,1.379999995,0.018999999,195.6000061,1709,12.83,126.03,0,0
0.25,1,128.8999939,469.7999878,0.280000001,92.69999695,0.563000023,-0.675000012,1.659999967,0.098999999,156.8999939,1710,34.47,260.91,0,0
0.25,1,115.1999969,973.5999756,0.379999995,99.30000305,0.58099997,-0.717999995,1.700000048,-0.082999997,118.1999969,1712,13.23,116.45,0,0
0.25,1,80.69999695,949.4000244,0.400000006,88.59999847,0.512000024,-0.629999995,1.200000048,-0.048999999,145.8999939,1713,18.65,122.43,0,0
0.25,1,73.69999695,773.4000244,0.560000002,95.30000305,0.565999985,-0.651000023,1.860000014,-0.057,193.3999939,1714,13.09,94.99,0,0
0.25,1,103.6999969,579.7999878,0.209999993,98.30000305,0.561999977,-0.662999988,1.309999943,0.001,115.5,1716,22.1,157.88,0,0
0.25,1,92.69999695,942.7999878,0.430000007,90.59999847,0.331,-0.432999998,1.480000019,0.068999998,90.40000153,1717,27.05,122.08,0,0
0.25,1,128.1000061,672.2000122,0.02,90.80000305,0.370000005,-0.351000011,0.779999971,-0.028999999,149.3999939,1718,81.44,270.77,0,1
0.25,1,74.80000305,524.7999878,0.25999999,93.59999847,0.551999986,-0.414000005,1.159999967,-0.005,128.3000031,1719,39.55,150.22,0,0
0.25,1,125.4000015,705.2000122,0.039999999,99.40000153,0.289999992,-0.317999989,0.379999995,-0.037,121.6999969,1720,60.88,158.61,0,0
0.25,1,76.59999847,571,0.239999995,82.59999847,0.595000029,-0.405999988,0.709999979,-0.035999998,127.8000031,1721,53.3,192.87,0,0
0.25,1,83.59999847,610.5999756,0.920000017,86.59999847,0.414000005,-0.317999989,0.75999999,0.006,97.5,1722,41.84,139.17,0,0
0.25,1,74.19999695,467.6000061,0.200000003,93,0.519999981,-0.40200001,1.639999986,-0.045000002,129.6000061,1723,42.68,156.78,0,0
0.25,1,127.8000031,766.7999878,0.670000017,96.40000153,0.412999988,-0.550000012,1.710000038,-0.077,163.5,1724,33.42,170.03,0,0
0.25,1,109.3000031,698.5999756,0.589999974,87.40000153,0.469000012,-0.428000003,0.270000011,0.059999999,173.6000061,1725,72.92,284.69,0,0
0.25,1,73.19999695,896.5999756,0.850000024,87.5,0.44600001,-0.773999989,0.200000003,0.050000001,90.90000153,1726,7.67,106.1,1,0
0.25,1,86.59999847,784.4000244,0.07,84.69999695,0.587000012,-0.319999993,1.659999967,0.015,120.8000031,1728,58.73,185.02,0,0
0.25,1,133.5,945,0.800000012,91.90000153,0.519999981,-0.289000005,1.470000029,-0.050000001,167.3999939,1729,63.56,188.8,0,0
0.25,1,81.69999695,648,0.219999999,84.19999695,0.221000001,-0.610000014,0.02,0.097999997,149.8000031,1730,30.41,212.59,0,0
0.25,1,109.3000031,738.2000122,0.730000019,92.80000305,0.35800001,-0.470999986,1.820000052,0.035,101,1731,35.14,159.24,0,0
0.25,1,70.19999695,714,0.479999989,81,0.234999999,-0.643999994,1.080000043,0.052000001,145.3999939,1732,27.87,209.27,0,0
0.25,1,118.5,628.2000122,0.689999998,81.30000305,0.326000005,-0.670000017,0.330000013,-0.017999999,150.3000031,1733,40.99,303.94,0,0
0.25,1,94.59999847,588.5999756,0.430000007,93.19999695,0.444999993,-0.273999989,1.220000029,0.061999999,160,1734,72.87,217.36,0,0
0.25,1,111.5,564.4000244,0.400000006,88.59999847,0.460999995,-0.437999994,1.620000005,-0.082000002,193,1735,84.9,325.17,0,1
0.25,1,79.59999847,654.5999756,0.289999992,97.5,0.26699999,-0.61500001,0.349999994,-0.029999999,140.1999969,1736,25.4,166.65,0,0
0.25,1,88.19999695,487.3999939,0.800000012,95,0.307000011,-0.254999995,1.419999957,0.009,134,1737,57.3,171.9,0,0
0.25,1,96.5,956,0.090000004,84,0.233999997,-0.792999983,1.279999971,-0.097999997,93.09999847,1738,12.35,171.22,1,0
0.25,1,72.90000153,621.5999756,0.400000006,89.40000153,0.593999982,-0.428000003,0.920000017,0.057999998,102.8000031,1739,28.75,117.27,0,0
0.25,1,120.0999985,711.7999878,0.720000029,97.30000305,0.453000009,-0.38499999,1.210000038,0.093999997,143.1999969,1740,31.76,124.47,0,0
0.25,1,84.19999695,560,0.150000006,91.69999695,0.536000013,-0.379999995,0.059999999,-0.046,105.4000015,1741,39.51,140.35,0,0
0.25,1,76.90000153,678.7999878,0.709999979,83.59999847,0.474999994,-0.577000022,1.429999948,-0.100000001,92.59999847,1743,25.8,140.46,0,0
0.25,1,119.3000031,623.7999878,0.779999971,83.09999847,0.257999986,-0.222000003,0.660000026,0.059,159.5,1744,107.6,298.91,0,1
0.25,1,130.5,489.6000061,0.180000007,93.40000153,0.405999988,-0.435000002,1.220000029,-0.071999997,110.6999969,1746,54.83,212.18,0,0
0.25,1,132.6999969,920.7999878,0.610000014,91,0.593999982,-0.765999973,1.350000024,0.034000002,163,1748,12.41,140.02,1,0
0.25,1,112.3000031,997.7999878,0.330000013,82.5,0.233999997,-0.430000007,0.360000014,-0.061999999,152.8999939,1749,49.04,196.95,0,0
0.25,1,122.5,566.5999756,0.889999986,81.09999847,0.277999997,-0.414000005,1.700000048,-0.012,181.5,1750,94.87,361.45,0,1
0.25,1,107.1999969,841.5999756,0.430000007,96.5,0.425999999,-0.612999976,0.860000014,-0.050000001,191.1999969,1751,14.48,97.69,0,0
0.25,1,86.59999847,494,0.540000021,85.69999695,0.282000005,-0.745000005,0.109999999,-0.074000001,98.80000305,1752,15.09,159.69,0,0
0.25,1,101.5999985,573.2000122,0.959999979,94.19999695,0.370999992,-0.296000004,1.230000019,0.094999999,104.5,1753,41.91,140.71,0,0
0.25,1,85.80000305,456.6000061,0.790000021,96.80000305,0.561999977,-0.442000002,0.280000001,-0.037,125.1999969,1754,38.94,154.29,0,0
0.25,1,122.6999969,575.4000244,0.219999999,85.80000305,0.448000014,-0.762000024,1.139999986,0.048999999,136.6000061,1755,23.52,258.17,0,0
0.25,1,88.19999695,978,0,95.09999847,0.324999988,-0.790000021,1.440000057,-0.056000002,143.6999969,1756,5.29,90.62,1,0
0.25,1,114.4000015,461,0.670000017,98.19999695,0.582000017,-0.444999993,0.870000005,-0.014,134.3999939,1757,50.56,198.98,0,0
0.25,1,77.19999695,500.6000061,0.159999996,99.19999695,0.448000014,-0.560000002,1.230000019,0.097999997,95.30000305,1758,12.34,82,1,0
0.25,1,98.90000153,984.5999756,0.600000024,93.90000153,0.284999996,-0.787999988,0.180000007,-0.054000001,151.1999969,1759,5.49,94.88,1,0
0.25,1,75.59999847,632.5999756,0.529999971,97.90000153,0.472000003,-0.481000006,1,-0.07,123,1760,31.54,138,0,0
0.25,1,93.30000305,709.5999756,0.050000001,82.69999695,0.414000005,-0.60799998,0.779999971,0.021,159.1000061,1761,43.71,265.07,0,0
0.25,1,75.59999847,513.7999878,0.939999998,84.19999695,0.261000007,-0.528999984,1.269999981,-0.067000002,153.8000031,1762,47.66,233.24,0,0
0.25,1,126.5,742.5999756,0.730000019,87.40000153,0.526000023,-0.218999997,1.659999967,0.026000001,188.1000061,1763,127.34,335.72,0,1
0.25,1,126.1999969,562.2000122,0.01,98,0.439999998,-0.617999971,0.519999981,0.096000001,105.8000031,1764,24.82,165.44,0,0
0.25,1,78.5,868,0.219999999,97.19999695,0.569999993,-0.349000007,1.200000048,-0.090000004,130.8999939,1765,14.84,58.58,0,0
0.25,1,86.30000305,967,0.200000003,97.80000305,0.472000003,-0.324999988,1.25,0.078000002,197.3999939,1766,16.03,65.96,0,0
0.25,1,133.1999969,472,0.74000001,99.80000305,0.593999982,-0.620000005,1.75999999,-0.006,140.6000061,1767,37.46,226.24,0,0
0.25,1,74,513.7999878,0.330000013,82.90000153,0.312000006,-0.326999992,0.699999988,-0.037999999,103.5999985,1768,44.9,151.64,0,0
0.25,1,124.5999985,727.2000122,0.810000002,95.09999847,0.493999988,-0.751999974,1.980000019,-0.046,119.9000015,1769,20.9,207.84,0,0
0.25,1,129.3999939,511.6000061,0.319999993,88.59999847,0.485000014,-0.637000024,1.940000057,0.059,181.1000061,1770,48.24,320.69,0,0
0.25,1,95.09999847,925.2000122,0.569999993,95.69999695,0.216000006,-0.25999999,0.860000014,-0.006,154.6999969,1771,20.53,79.66,0,0
0.25,1,90,747,0.119999997,81.19999695,0.204999998,-0.27700001,1.620000005,-0.089000002,145,1773,87.39,258.89,0,1
0.25,1,68.09999847,766.7999878,0.5,87.09999847,0.328000009,-0.625,0.680000007,0.083999999,124.8000031,1774,19.96,145.73,0,0
0.25,1,75.59999847,771.2000122,0.360000014,97.40000153,0.556999981,-0.651000023,1.129999995,-0.093000002,93.5,1775,14.21,100.34,0,0
0.25,1,125.4000015,945,0.850000024,98.59999847,0.333999991,-0.211999997,0.649999976,0.063000001,108.5,1776,33.28,104.15,0,0
0.25,1,80.09999847,476.3999939,0.389999986,81.40000153,0.221000001,-0.672999978,0.810000002,0.085000001,103.5999985,1777,16.03,149.73,0,0
0.25,1,124.5999985,837.2000122,0.379999995,97.90000153,0.474999994,-0.634000003,1.960000038,0.041999999,139.6999969,1778,17.24,121.84,0,0
0.25,1,75,947.2000122,0.01,92.59999847,0.536000013,-0.465999991,0.379999995,-0.054000001,140.1999969,1779,23.58,103.33,0,0
0.25,1,103.6999969,522.5999756,0.75999999,91.80000305,0.213,-0.423000008,0.170000002,-0.098999999,147.6000061,1780,62.22,239.57,0,0
0.25,1,118.1999969,775.5999756,0.610000014,96.59999847,0.474000007,-0.324999988,0.790000021,-0.052999999,185,1781,47.44,157.96,0,0
0.25,1,112.5999985,645.7999878,0.029999999,87.90000153,0.328000009,-0.363000005,0.74000001,-0.017999999,171,1783,85.45,292.49,0,1
0.25,1,75.30000305,648,0.460000008,87.69999695,0.519999981,-0.555000007,1.409999967,0.014,113.3000031,1784,27.58,146.15,0,0
0.25,1,90,557.7999878,0.730000019,92,0.563000023,-0.231000006,1.299999952,-0.061999999,125.1999969,1785,65.44,177.05,0,0
0.25,1,95.90000153,711.7999878,0.699999988,85.40000153,0.419,-0.70599997,1.169999957,-0.041000001,141.8999939,1786,28.65,236.35,0,0
0.25,1,124.0999985,837.2000122,0.680000007,99.5,0.465999991,-0.657999992,0.219999999,-0.054000001,140.6000061,1787,21.75,153.18,0,0
0.25,1,86,538,0.829999983,85,0.257999986,-0.40200001,0.140000001,-0.086999997,161.6999969,1788,71.09,260.27,0,0
0.25,1,69.40000153,692,0.439999998,87.80000305,0.588999987,-0.777999997,1.289999962,0.089000002,105.8000031,1789,9.15,118.33,1,0
0.25,1,116.8000031,639.2000122,0.409999996,95.40000153,0.226999998,-0.620000005,0.550000012,-0.07,172.6999969,1790,43.87,275.74,0,0
0.25,1,117.6999969,769,0.479999989,95,0.354999989,-0.547999978,1.360000014,0.075999998,122.5999985,1792,34.5,188.74,0,0
0.25,1,112.8000031,969.2000122,0.49000001,92.09999847,0.361999989,-0.282000005,0.389999986,-0.052000001,197.3999939,1793,47.29,146.26,0,0
0.25,1,109.9000015,579.7999878,0.889999986,86.40000153,0.363000005,-0.238000005,1.580000043,0.079000004,110.6999969,1794,65.67,191.02,0,0
0.25,1,113.0999985,593,0.860000014,93.80000305,0.514999986,-0.25,0.540000021,-0.066,166.6000061,1795,95.78,262.66,0,1
0.25,1,71.30000305,777.7999878,0.200000003,84.80000305,0.514999986,-0.493000001,0.400000006,0.082000002,101.4000015,1796,25.75,123.85,0,0
0.25,1,126,729.4000244,0.899999976,89.59999847,0.317999989,-0.312999994,1.299999952,-0.039000001,112.9000015,1798,69.91,220.86,0,0
0.25,1,108.3000031,560,0.75,82.09999847,0.351999998,-0.685000002,0.379999995,-0.043000001,156.8999939,1800,38.56,296.35,0,0
0.25,1,85.80000305,901,0.649999976,81.80000305,0.416000009,-0.686999977,1.25999999,0.052999999,118.5999985,1803,22.95,147.91,0,0
0.25,1,120.3000031,630.4000244,0.519999981,85.40000153,0.541000009,-0.5,1.5,-0.035,118.1999969,1804,53.47,235.35,0,0
0.25,1,119,971.4000244,0.360000014,93.90000153,0.48300001,-0.795000017,1.059999943,0.037999999,151.1999969,1805,8.72,125.75,1,0
0.25,1,116.5999985,958.2000122,0.050000001,95.40000153,0.370000005,-0.526000023,0.699999988,0.050999999,94,1806,21.09,116.23,0,0
0.25,1,111.1999969,962.5999756,0.75999999,84.80000305,0.497999996,-0.626999974,0.5,-0.017000001,142.8000031,1807,25.6,154.95,0,0
0.25,1,99.69999695,700.7999878,0.720000029,87.19999695,0.331,-0.296000004,0.899999976,0.014,104.5,1808,53.74,171.61,0,0
0.25,1,76.40000153,733.7999878,0.639999986,85.59999847,0.500999987,-0.629999995,1.940000057,-0.071999997,101.4000015,1809,22.69,144.43,0,0
0.25,1,101.3000031,518.2000122,0.49000001,91.40000153,0.538999975,-0.596000016,0.460000008,0.093999997,120.4000015,1810,28.98,174.24,0,0
0.25,1,106.0999985,859.2000122,0.680000007,88.59999847,0.568000019,-0.282000005,0.860000014,-0.044,145,1811,53.74,159.03,0,0
0.25,1,70.19999695,936.2000122,0.860000014,99.5,0.465999991,-0.449999988,0.319999993,-0.078000002,187.6999969,1812,10.95,56.77,1,0
0.25,1,121.0999985,969.2000122,0.75999999,96,0.555000007,-0.528999984,0.930000007,0.078000002,176.6999969,1813,22.75,118.48,0,0
0.25,1,93.80000305,898.7999878,0.02,81.80000305,0.501999974,-0.216999993,0.180000007,-0.050999999,93.09999847,1814,63.12,169.51,0,0
0.25,1,104.3000031,837.2000122,0.340000004,99.69999695,0.345999986,-0.477999985,0.610000014,-0.079999998,197.8000031,1815,28.86,130.18,0,0
0.25,1,101.3000031,848.2000122,0.170000002,85.19999695,0.411000013,-0.61500001,0.529999971,-0.085000001,191.1999969,1816,25,162.03,0,0
0.25,1,72.09999847,511.6000061,0.779999971,99.09999847,0.50999999,-0.236000001,0.819999993,0.035999998,167.8999939,1817,64.11,179.38,0,0
0.25,1,69.90000153,806.4000244,0.899999976,96.19999695,0.25,-0.694000006,1.220000029,-0.006,167.8999939,1818,3.26,57.59,1,0
0.25,1,77.69999695,703,0.560000002,87.69999695,0.349999994,-0.432999998,1.789999962,0.052999999,163,1819,54.01,220.11,0,0
0.25,1,123,505,0.629999995,93.09999847,0.582000017,-0.375,0.409999996,-0.029999999,199.6000061,1820,95.26,323.19,0,1
0.25,1,76.40000153,874.5999756,0.430000007,97.59999847,0.344000012,-0.314999998,1.99000001,-0.008,93.5,1821,19.48,76.52,0,0
0.25,1,118.6999969,936.2000122,0.319999993,83.40000153,0.458999991,-0.338999987,0.119999997,-0.037999999,183.6999969,1822,60.77,197.64,0,0
0.25,1,88.40000153,595.2000122,0.5,99.30000305,0.338,-0.305999994,0.219999999,-0.004,165.1999969,1823,63.68,201.8,0,0
0.25,1,78.5,905.4000244,0.540000021,94.19999695,0.395000011,-0.771000028,0.300000012,-0.057999998,148.5,1825,8.18,121.3,1,0
0.25,1,97,868,0.829999983,92.69999695,0.513999999,-0.699000001,1,-0.018999999,102.3000031,1826,15.69,131.83,0,0
0.25,1,131.6000061,947.2000122,0.980000019,91.80000305,0.247999996,-0.456999987,0.419999987,-0.046999998,134.3999939,1827,36.8,161.03,0,0
0.25,1,121.9000015,909.7999878,0.75,94.80000305,0.588999987,-0.768999994,1.649999976,-0.004,119,1828,10.04,117.13,1,0
0.25,1,100.5,626,0.029999999,85.09999847,0.26699999,-0.344000012,0.150000006,-0.037,97.90000153,1829,51.28,177.18,0,0
0.25,1,132.1000061,474.2000122,0.209999993,95,0.558000028,-0.661000013,0.209999993,0.086000003,180.6000061,1830,40.38,289.88,0,0
0.25,1,106.6999969,604,0.980000019,83.40000153,0.379000008,-0.389999986,1.029999971,0.048,199.1000061,1831,93.99,342.61,0,1
0.25,1,123.3000031,659,0.280000001,82.19999695,0.277999997,-0.612999976,0.5,0.004,194.3000031,1832,59.62,375.31,0,0
0.25,1,117.9000015,555.5999756,0.75,87.90000153,0.421999991,-0.726000011,1.24000001,0.081,186.8000031,1833,32.96,312.93,0,0
0.25,1,83.90000153,949.4000244,0.720000029,93.30000305,0.476999998,-0.586000025,0.280000001,-0.092,150.6999969,1835,14.73,89.73,0,0
0.25,1,93,527,0.819999993,93,0.272000015,-0.303000003,0.379999995,0.008,130,1836,55.21,180.08,0,0
0.25,1,122.6999969,819.5999756,0.730000019,85,0.402999997,-0.319999993,1.629999995,-0.078000002,115.5,1837,64.36,201.96,0,0
0.25,1,126,645.7999878,0.370000005,83.90000153,0.360000014,-0.326999992,1.110000014,-0.094999999,94,1838,69.59,220.1,0,0
0.25,1,78.80000305,676.5999756,0.419999987,84.59999847,0.400000006,-0.497999996,1.99000001,0.054000001,155.1000061,1839,47.94,222.94,0,0
0.25,1,82.30000305,720.5999756,0.200000003,99.80000305,0.324999988,-0.497999996,1.179999948,-0.050000001,96.59999847,1840,21.15,106.77,0,0
0.25,1,81.19999695,584.2000122,0.49000001,89.5,0.326000005,-0.428000003,1.74000001,-0.029999999,131.8000031,1841,45.72,182.16,0,0
0.25,1,71.30000305,705.2000122,0.75999999,85,0.430000007,-0.583999991,0.340000004,-0.050000001,159.5,1842,41.38,227.68,0,0
0.25,1,100,731.5999756,0.660000026,93.40000153,0.402999997,-0.238000005,1.580000043,0.071999997,138.8000031,1844,67.09,192.74,0,0
0.25,1,93.30000305,601.7999878,0.180000007,98.19999695,0.308999985,-0.75,0.430000007,-0.002,117.3000031,1845,12.92,148.36,0,0
0.25,1,123,758,0.119999997,91.5,0.275000006,-0.372999996,1.850000024,0.007,169.1999969,1846,45.97,171.09,0,0
0.25,1,79.09999847,465.3999939,0.899999976,93.90000153,0.277999997,-0.207000002,0.239999995,0.027000001,198.1999969,1847,92.48,250.58,0,1
0.25,1,97,533.5999756,0.74000001,90.69999695,0.388999999,-0.451999992,1.059999943,0.012,127,1850,45.15,188.83,0,0
0.25,1,119,551.2000122,0.889999986,97.09999847,0.338999987,-0.222000003,0.140000001,-0.078000002,180.6000061,1851,105.16,279.74,0,1
0.25,1,114.6999969,740.4000244,0.800000012,98.69999695,0.214000002,-0.324999988,1.789999962,-0.006,105.4000015,1852,45.79,160.32,0,0
0.25,1,67.30000305,986.7999878,0.119999997,97.69999695,0.405000001,-0.312999994,0.100000001,0.096000001,156.3999939,1853,5.42,37.58,1,0
0.25,1,93.80000305,914.2000122,0.25,99,0.354000002,-0.272000015,0.899999976,0.066,128.6999969,1854,19.25,74.1,0,0
0.25,1,80.69999695,826.2000122,0.140000001,98.69999695,0.44600001,-0.716000021,0.349999994,0.078000002,176.1999969,1855,7.23,105.99,1,0
0.25,1,127,586.4000244,0.579999983,83.19999695,0.433999985,-0.430000007,0.899999976,-0.017999999,196,1858,98.2,378.37,0,1
0.25,1,67,907.5999756,0.129999995,92.59999847,0.476999998,-0.298000008,0.469999999,0.018999999,94.40000153,1859,24.46,71.13,0,0
0.25,1,87.59999847,918.5999756,0.119999997,80.19999695,0.231999993,-0.270000011,1.059999943,-0.083999999,149,1860,90.92,264.95,0,1
0.25,1,77.19999695,562.2000122,0.800000012,87.59999847,0.312000006,-0.588999987,1.710000038,-0.094999999,141.5,1861,36.39,205.08,0,0
0.25,1,129.3999939,533.5999756,0.839999974,86.59999847,0.519999981,-0.637000024,0.579999983,0.006,143.1999969,1862,43.21,278.96,0,0
0.25,1,71.59999847,663.4000244,0.180000007,82.80000305,0.209999993,-0.751999974,1.860000014,0.043000001,165.1999969,1863,20.25,237.2,0,0
0.25,1,80.69999695,753.5999756,0.280000001,92,0.536000013,-0.657999992,0.360000014,-0.097999997,92.19999695,1864,17.07,119.95,0,0
